"sensors_started_@_09:59:13,443_time","sensors_started_@_09:59:13,443_lv6195","sensors_started_@_09:59:13,443_lv6282","sensors_started_@_09:59:13,443_iw4-0778-0-chan-3","sensors_started_@_09:59:13,443_iw4-0778-0-chan-4","sensors_started_@_09:59:13,443_a2120","sensors_started_@_09:59:13,443_a2121","sensors_started_@_09:59:13,443_a2122","sensors_started_@_09:59:13,443_iw4-0777-0-chan-4","sensors_started_@_10:00:59,910_time","sensors_started_@_10:00:59,910_lv6195","sensors_started_@_10:00:59,910_lv6282","sensors_started_@_10:00:59,910_iw4-0778-0-chan-3","sensors_started_@_10:00:59,910_iw4-0778-0-chan-4","sensors_started_@_10:00:59,910_a2120","sensors_started_@_10:00:59,910_a2121","sensors_started_@_10:00:59,910_a2122","sensors_started_@_10:00:59,910_iw4-0777-0-chan-4","sensors_started_@_10:13:44,437_time","sensors_started_@_10:13:44,437_a2120","sensors_started_@_10:13:44,437_a2121","sensors_started_@_10:13:44,437_a2122","sensors_started_@_10:13:44,437_iw4-0777-0-chan-4","sensors_started_@_10:13:44,437_lv6195","sensors_started_@_10:13:44,437_lv6282","sensors_started_@_10:13:44,437_iw4-0778-0-chan-3","sensors_started_@_10:13:44,437_iw4-0778-0-chan-4","sensors_started_@_10:15:43,240_time","sensors_started_@_10:15:43,240_a2120","sensors_started_@_10:15:43,240_a2121","sensors_started_@_10:15:43,240_a2122","sensors_started_@_10:15:43,240_iw4-0777-0-chan-4","sensors_started_@_10:15:43,240_lv6195","sensors_started_@_10:15:43,240_lv6282","sensors_started_@_10:15:43,240_iw4-0778-0-chan-3","sensors_started_@_10:15:43,240_iw4-0778-0-chan-4"
4.200000000000001,-9.629863779991864e-05,-0.0001304442848777,-0.0016248379833996,-0.0014189890353009,-0.0009489925578236,0.0134010883048176,0.0010941699147224,-0.0014848165446892,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.300000000000001,-9.853707160800695e-05,-0.0001311888336203,-0.001627838704735,-0.0014182440936565,-0.0014470019377768,0.01853858679533,0.0024420022964477,-0.0014848165446892,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4,-9.77908493950963e-05,-0.0001304442848777,-0.0016308393096551,-0.0014189890353009,-0.0021309228613972,0.0141837811097502,0.0006714314222335,-0.0014848165446892,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5,-9.853707160800695e-05,-0.0001334224652964,-0.0016285887686535,-0.0014189890353009,-0.003573159687221,0.0104785058647394,0.0001466572284698,-0.0014863088726997,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6,-0.0001022674841806,-0.0001386342773912,-0.0016263383440673,-0.0014182440936565,-0.0052075954154133,0.0106588974595069,0.0010807812213897,-0.0014892934123054,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.699999999999999,-0.0001037596957758,-0.0001378897286485,-0.0016270885244011,-0.0014174992684274,-0.006763594225049,0.0093749333173036,0.001625120639801,-0.0014885473065078,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.799999999999999,-0.0001022674841806,-0.0001371451944578,-0.001627838704735,-0.0014174992684274,-0.0082772318273782,0.0081824352964758,0.0013935044407844,-0.0014855627669021,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.899999999999999,-0.0001007752725854,-0.0001378897286485,-0.0016263383440673,-0.0014182440936565,-0.0089357066899538,0.009280627593398,0.0002383142709732,-0.0014825782272964,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.999999999999998,-0.0001000292832031,-0.0001349115482298,-0.0016255881637334,-0.0014182440936565,-0.0097053982317447,0.0088404836133122,0.0013331547379493,-0.0014848165446892,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.099999999999998,-0.0001045059179887,-0.0001349115482298,-0.0016293389489874,-0.0014145197346806,-0.0114357834681868,0.0068111903965473,0.0021206960082054,-0.0014885473065078,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1999999999999975,-0.0001089825527742,-0.0001393788261339,-0.0016308393096551,-0.0014137747930362,-0.0121231470257043,0.0060948552563786,0.0005337297916412,-0.001483324333094,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.299999999999997,-0.0001067441189661,-0.0001393788261339,-0.0016263383440673,-0.001416009501554,-0.0124054569751024,0.0039749923162162,0.0011522620916366,-0.0014766090316697,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.399999999999997,-0.0001037596957758,-0.0001341670140391,-0.0016248379833996,-0.0014137747930362,-0.0133188497275114,0.0023254631087183,0.0025506541132926,-0.0014781013596802,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4999999999999964,-0.0001022674841806,-0.0001341670140391,-0.0016255881637334,-0.0014145197346806,-0.0128602068871259,0.0042250296100974,0.0013730376958847,-0.0014870549784973,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.599999999999996,-0.0001030137063935,-0.0001378897286485,-0.0016263383440673,-0.0014234582195058,-0.0122273303568363,0.0050745289772748,0.0003988891839981,-0.001492277951911,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.699999999999996,-0.0001059981295838,-0.0001393788261339,-0.0016315894899889,-0.0014242031611502,-0.0128867020830512,0.0048102932050824,0.000848114490509,-0.001490039518103,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.799999999999995,-0.0001059981295838,-0.0001378897286485,-0.0016368405194953,-0.0014189890353009,-0.0129410382360219,0.0060616759583354,0.0012163743376731,-0.0014870549784973,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.899999999999995,-0.0001030137063935,-0.0001393788261339,-0.0016308393096551,-0.0014189890353009,-0.0127356676384806,0.0058993687853217,0.0012716054916381,-0.0014870549784973,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.999999999999995,-0.0001000292832031,-0.0001453351869713,-0.0016225875588133,-0.001420478685759,-0.0132865170016884,0.0040096654556691,0.0010586529970169,-0.0014848165446892,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.099999999999994,-9.853707160800695e-05,-0.0001445906382286,-0.0016248379833996,-0.001420478685759,-0.0136673208326101,0.0033493754453957,0.0011996701359748,-0.0014825782272964,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.199999999999994,-0.0001022674841806,-0.0001386342773912,-0.0016285887686535,-0.0014189890353009,-0.0136977080255746,0.0038469098508358,0.0017416030168533,-0.0014825782272964,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.299999999999994,-0.0001067441189661,-0.0001371451944578,-0.0016285887686535,-0.001416009501554,-0.0138393118977546,0.003953022416681,0.0014725103974342,-0.0014810858992859,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.399999999999993,-0.0001067441189661,-0.0001386342773912,-0.0016300891293212,-0.0014152645599097,-0.0136773502454161,0.0041322186589241,0.0009724199771881,-0.0014810858992859,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.499999999999993,-0.0001037596957758,-0.0001386342773912,-0.0016270885244011,-0.0014182440936565,-0.012880265712738,0.0048038670793175,0.0010493248701095,-0.0014885473065078,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5999999999999925,-0.0001000292832031,-0.0001393788261339,-0.001624087919481,-0.0014182440936565,-0.0130545012652874,0.0048669367097318,0.0014567077159881,-0.0014885473065078,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.699999999999992,-0.0001015214947983,-0.0001416124578099,-0.0016263383440673,-0.0014167543267831,-0.0130699193105101,0.005307528655976,0.0023804455995559,-0.0014825782272964,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.799999999999992,-0.0001059981295838,-0.0001445906382286,-0.0016285887686535,-0.0014167543267831,-0.0109040942043066,0.00546086858958,0.0015488192439079,-0.0014840704388916,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.899999999999992,-0.0001052519073709,-0.0001453351869713,-0.0016285887686535,-0.0014182440936565,-0.0102622350677847,0.0028584175743162,-0.0011596381664276,-0.0014892934123054,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.999999999999991,-0.0001045059179887,-0.0001401233748765,-0.0016270885244011,-0.0014182440936565,-0.0113859372213482,0.0014181244187057,-0.0003555417060852,-0.0014892934123054,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.099999999999991,-0.0001045059179887,-0.0001341670140391,-0.0016263383440673,-0.001416009501554,-0.0129360985010862,-0.0019449004903435,0.0032992213964462,-0.0014870549784973,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.19999999999999,-0.0001052519073709,-0.0001371451944578,-0.0016255881637334,-0.001416009501554,-0.0163901336491107,-0.0121524948626756,0.0026767700910568,-0.001483324333094,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.29999999999999,-0.0001030137063935,-0.0001423570065526,-0.0016233377391472,-0.0014197338605299,-0.0163937248289585,-0.0124246515333652,-0.0022254362702369,-0.0014825782272964,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.39999999999999,-0.0001030137063935,-0.0001423570065526,-0.001627838704735,-0.0014189890353009,-0.0113393850624561,0.0050485241226851,-0.0022859349846839,-0.0014840704388916,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.499999999999989,-0.0001052519073709,-0.0001378897286485,-0.0016330897342413,-0.0014167543267831,-0.0084782624617218,0.022952726110816,0.0044417679309844,-0.001483324333094,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6,-0.0001030137063935,-0.0001364006457151,-0.0016270885244011,-0.0014182440936565,-0.0099155465140938,0.0313155688345432,0.0062561258673667,-0.0014855627669021,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.699999999999999,-9.77908493950963e-05,-0.0001416124578099,-0.0016225875588133,-0.0014152645599097,-0.0135569665580987,0.026095762848854,-0.0003911331295967,-0.0014885473065078,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.799999999999999,-9.853707160800695e-05,-0.000143846089486,-0.0016248379833996,-0.0014115402009338,-0.0186277441680431,-0.0006064679473638,-0.0040366202592849,-0.0014870549784973,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.899999999999999,-0.0001052519073709,-0.0001431015552952,-0.0016218373784795,-0.0014167543267831,-0.020897589623928,-0.0302222911268472,0.0003508478403091,-0.0014840704388916,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.999999999999998,-0.0001059981295838,-0.0001408679090673,-0.0016233377391472,-0.0014182440936565,-0.0179730169475078,-0.0320052728056907,0.0049717351794242,-0.0014810858992859,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.099999999999998,-0.0001000292832031,-0.0001393788261339,-0.0016263383440673,-0.0014182440936565,-0.016500849276781,-0.0151880327612161,0.0021862313151359,-0.0014848165446892,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.199999999999998,-0.0001022674841806,-0.0001423570065526,-0.0016233377391472,-0.0014174992684274,-0.0185916703194379,-0.000414271838963,-0.0047054439783096,-0.0014892934123054,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.299999999999997,-0.0001052519073709,-0.0001423570065526,-0.0016218373784795,-0.0014137747930362,-0.0180489066988229,0.0161151178181171,-0.0036538839340209,-0.0014870549784973,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.399999999999997,-0.0001067441189661,-0.0001423570065526,-0.0016195869538933,-0.0014152645599097,-0.0127221662551164,0.0344176217913627,0.005079947412014,-0.0014870549784973,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.499999999999996,-0.0001067441189661,-0.000146079735714,-0.0016188367735594,-0.0014152645599097,-0.0095826433971524,0.0424683764576911,0.0052637159824371,-0.0014907857403159,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.599999999999996,-0.0001000292832031,-0.000143846089486,-0.001624087919481,-0.0014130299678072,-0.0143124349415302,0.0280096624046564,-0.0039171129465103,-0.001490039518103,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.699999999999996,-9.853707160800695e-05,-0.0001423570065526,-0.001627838704735,-0.0014189890353009,-0.0207570344209671,-0.0091465320438146,-0.0056268274784088,-0.0014848165446892,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.799999999999995,-0.0001037596957758,-0.0001468242699047,-0.0016248379833996,-0.0014234582195058,-0.0204226337373256,-0.0351992398500442,0.0036432519555091,-0.0014810858992859,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.899999999999995,-0.0001045059179887,-0.0001468242699047,-0.0016233377391472,-0.001420478685759,-0.01496806088835,-0.0285916086286306,0.0091804042458534,-0.0014818320050835,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.999999999999995,-0.0001052519073709,-0.000143846089486,-0.0016263383440673,-0.0014167543267831,-0.0140205463394522,-0.0087767839431762,-9.8399817943573e-05,-0.0014825782272964,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.099999999999994,-0.0001052519073709,-0.0001445906382286,-0.0016255881637334,-0.0014197338605299,-0.0180358849465847,0.0158637389540672,-0.0099179670214653,-0.0014878012007102,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.199999999999994,-0.0001000292832031,-0.0001453351869713,-0.0016210871981456,-0.0014234582195058,-0.0172940380871295,0.0386039614677429,-0.000895470380783,-0.0014892934123054,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.299999999999994,-0.0001000292832031,-0.0001453351869713,-0.001627838704735,-0.0014197338605299,-0.0128526929765939,0.0454480275511741,0.0091925933957099,-0.0014848165446892,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.399999999999991,-0.0001022674841806,-0.000143846089486,-0.0016375906998291,-0.0014145197346806,-0.0144681092351675,0.0312958434224128,-0.0005320087075233,-0.0014855627669021,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.499999999999991,-0.0001007752725854,-0.0001423570065526,-0.0016293389489874,-0.0014174992684274,-0.0213092267513275,-0.0055801272392272,-0.0067563503980636,-0.001490039518103,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.599999999999993,-0.0001000292832031,-0.0001408679090673,-0.0016173364128917,-0.001420478685759,-0.0234066322445869,-0.0353717058897018,0.0046871379017829,-0.0014870549784973,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.699999999999992,-0.0001030137063935,-0.000143846089486,-0.0016210871981456,-0.0014174992684274,-0.019952468574047,-0.0298498552292585,0.0087577849626541,-0.0014825782272964,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.799999999999992,-0.0001059981295838,-0.0001475688186474,-0.0016308393096551,-0.0014182440936565,-0.0169020090252161,-0.0060005374252796,-0.0008089318871498,-0.0014855627669021,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.899999999999991,-0.0001030137063935,-0.0001431015552952,-0.0016315894899889,-0.0014219684526324,-0.0146002816036343,0.017025738954544,-0.0078660100698471,-0.0014892934123054,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.999999999999991,-0.0001007752725854,-0.0001423570065526,-0.0016293389489874,-0.0014189890353009,-0.0140371611341834,0.0326204448938369,-0.0049316585063934,-0.0014870549784973,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.09999999999999,-0.0001007752725854,-0.0001490579015808,-0.001627838704735,-0.0014174992684274,-0.0143143814057111,0.0420844331383705,0.0054416060447692,-0.0014863088726997,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.19999999999999,-0.0001022674841806,-0.0001512915478087,-0.0016248379833996,-0.0014212236274033,-0.0150069799274206,0.0371458977460861,0.0042858943343162,-0.0014855627669021,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.29999999999999,-0.0001059981295838,-0.0001468242699047,-0.0016293389489874,-0.0014197338605299,-0.0173840001225471,0.0018237922340631,-0.0065576881170272,-0.0014855627669021,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.39999999999999,-0.0001030137063935,-0.0001468242699047,-0.0016300891293212,-0.001416009501554,-0.01654096506536,-0.0313124060630798,0.0012504011392593,-0.001490039518103,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.49999999999999,-9.928306099027397e-05,-0.0001512915478087,-0.0016218373784795,-0.0014174992684274,-0.0145989349111914,-0.0297144521027803,0.0133613720536232,-0.0014885473065078,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.599999999999987,-0.0001030137063935,-0.0001505469990661,-0.0016233377391472,-0.001420478685759,-0.0159756001085042,-0.0102152731269598,0.002418152987957,-0.0014848165446892,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.699999999999989,-0.0001052519073709,-0.0001468242699047,-0.0016285887686535,-0.001420478685759,-0.0172156020998954,0.0160374045372009,-0.0111534520983695,-0.0014863088726997,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.799999999999988,-0.0001037596957758,-0.00014831336739,-0.0016270885244011,-0.0014212236274033,-0.014105717651546,0.0398647487163543,-0.0050026923418045,-0.0014825782272964,,,,,,,,,,,,,,,,,,,,,,,,,,,
